Season,Age,Squad,Country,Comp,LgRank,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Player,Position
2024-2025,23,Nott'ham Forest,eng ENG,1. Premier League,3rd,1,1,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Danilo,MF
2014-2015,18,Swindon Town,eng ENG,3. League One,4th,28,22,1948,21.6,1,6,7,1,0,0,4,0,,,,,,,,0.05,0.28,0.32,0.05,0.32,,,,,,Harry Toffolo,DF
2015-2016,19,Rotherham Utd,eng ENG,2. Championship,21st,7,6,550,6.1,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Harry Toffolo,DF
2015-2016,19,P'borough Utd,eng ENG,3. League One,13th,7,6,482,5.4,0,1,1,0,0,0,2,0,,,,,,,,0.00,0.19,0.19,0.00,0.19,,,,,,Harry Toffolo,DF
2016-2017,20,Scunthorpe Utd,eng ENG,3. League One,3rd,22,21,1853,20.6,2,1,3,2,0,0,3,2,,,,,,,,0.10,0.05,0.15,0.10,0.15,,,,,,Harry Toffolo,DF
2017-2018,21,Doncaster,eng ENG,3. League One,15th,13,11,943,10.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Harry Toffolo,DF
2017-2018,21,Norwich City,eng ENG,Jr. PL2 — Div. 2,7th,2,2,163,1.8,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Harry Toffolo,DF
2017-2018,21,Millwall,eng ENG,2. Championship,8th,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harry Toffolo,DF
2018-2019,22,Lincoln City,eng ENG,4. League Two,1st,46,46,4102,45.6,3,4,7,3,0,0,9,0,,,,,,,,0.07,0.09,0.15,0.07,0.15,,,,,,Harry Toffolo,DF
2019-2020,23,Lincoln City,eng ENG,3. League One,16th,26,26,2340,26.0,1,3,4,1,0,0,3,0,,,,,,,,0.04,0.12,0.15,0.04,0.15,,,,,,Harry Toffolo,DF
2019-2020,23,Huddersfield,eng ENG,2. Championship,18th,19,19,1710,19.0,1,2,3,1,0,0,2,0,0.4,0.4,2.6,3.0,51,81,107,0.05,0.11,0.16,0.05,0.16,0.02,0.14,0.16,0.02,0.16,Harry Toffolo,DF
2020-2021,24,Huddersfield,eng ENG,2. Championship,20th,31,31,2670,29.7,2,5,7,2,0,0,3,1,2.5,2.5,3.4,5.9,87,121,222,0.07,0.17,0.24,0.07,0.24,0.08,0.12,0.20,0.08,0.20,Harry Toffolo,DF
2021-2022,25,Huddersfield,eng ENG,2. Championship,3rd,42,40,3560,39.6,6,7,13,6,0,0,4,0,3.7,3.7,5.2,9.0,77,115,207,0.15,0.18,0.33,0.15,0.33,0.09,0.13,0.23,0.09,0.23,Harry Toffolo,DF
2022-2023,26,Nott'ham Forest,eng ENG,1. Premier League,16th,19,9,940,10.4,0,0,0,0,0,0,2,0,0.3,0.3,0.8,1.0,8,29,43,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Harry Toffolo,DF
2023-2024,27,Nottingham Forest,eng ENG,Jr. PL2,,2,2,105,1.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Harry Toffolo,DF
2023-2024,27,Nott'ham Forest,eng ENG,1. Premier League,17th,23,15,1459,16.2,1,3,4,1,0,0,3,0,1.6,1.6,1.5,3.2,10,42,34,0.06,0.19,0.25,0.06,0.25,0.10,0.10,0.20,0.10,0.20,Harry Toffolo,DF
2024-2025,28,Nott'ham Forest,eng ENG,1. Premier League,3rd,3,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Harry Toffolo,DF
2021-2022,15,St. Pauli U17,de GER,Jr. U17 Bundesliga,11th,16,14,1236,13.7,10,,,8,2,2,4,1,,,,,,,,0.73,,,0.58,,,,,,,Eric da Silva Moreira,"MF,DF"
2022-2023,16,St. Pauli U19,de GER,Jr. U19 Bundesliga,17th,14,11,1001,11.1,4,,,4,0,0,2,0,,,,,,,,0.36,,,0.36,,,,,,,Eric da Silva Moreira,"MF,DF"
2023-2024,17,St. Pauli U19,de GER,Jr. U19 Bundesliga,24th,4,3,287,3.2,3,,,3,0,0,1,0,,,,,,,,0.94,,,0.94,,,,,,,Eric da Silva Moreira,"MF,DF"
2023-2024,17,St. Pauli,de GER,2. 2. Bundesliga,1st,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Eric da Silva Moreira,"MF,DF"
2024-2025,18,Nottingham Forest,eng ENG,Jr. PL2,10th,1,1,87,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Eric da Silva Moreira,"MF,DF"
2024-2025,18,Nott'ham Forest,eng ENG,1. Premier League,3rd,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Eric da Silva Moreira,"MF,DF"
2022-2023,16,Nottingham Forest,eng ENG,Jr. PL2 — Div. 2,3rd,13,13,1170,13.0,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,Zach Abbott,DF,,,,,,,,,,,
2023-2024,17,Nottingham Forest,eng ENG,Jr. PL2,,20,20,1800,20.0,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,Zach Abbott,DF,,,,,,,,,,,
2024-2025,18,Nottingham Forest,eng ENG,Jr. PL2,10th,9,9,810,9.0,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,Zach Abbott,DF,,,,,,,,,,,
2024-2025,18,Nott'ham Forest,eng ENG,1. Premier League,3rd,0,0,,,,,,,,,,,,,,,,Matches,Zach Abbott,DF,,,,,,,,,,,
2024-2025,25,Nott'ham Forest,eng ENG,1. Premier League,3rd,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Miguel,GK
2018-2019,16,Norwich City,eng ENG,Jr. PL2 — Div. 2,11th,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Andrew Omobamidele,DF
2019-2020,17,Norwich City,eng ENG,Jr. PL2 — Div. 2,11th,8,8,714,7.9,0,0,0,0,0,0,3,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Andrew Omobamidele,DF
2020-2021,18,Norwich City,eng ENG,Jr. PL2 — Div. 2,11th,15,15,1305,14.5,1,0,1,1,0,0,1,0,,,,,,,,0.07,0.00,0.07,0.07,0.07,,,,,,Andrew Omobamidele,DF
2020-2021,18,Norwich City,eng ENG,2. Championship,1st,9,8,711,7.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Andrew Omobamidele,DF
2021-2022,19,Norwich City,eng ENG,1. Premier League,20th,5,4,382,4.2,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,6,14,1,0.24,0.00,0.24,0.24,0.24,0.06,0.00,0.06,0.06,0.06,Andrew Omobamidele,DF
2022-2023,20,Norwich City,eng ENG,2. Championship,13th,34,27,2567,28.5,1,0,1,1,0,0,7,0,0.5,0.5,0.7,1.3,32,95,8,0.04,0.00,0.04,0.04,0.04,0.02,0.03,0.04,0.02,0.04,Andrew Omobamidele,DF
2023-2024,21,Norwich City,eng ENG,2. Championship,6th,2,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,Andrew Omobamidele,DF
2023-2024,21,Nott'ham Forest,eng ENG,1. Premier League,17th,11,8,783,8.7,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,1,8,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Andrew Omobamidele,DF
2024-2025,22,Nott'ham Forest,eng ENG,1. Premier League,3rd,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Omobamidele,DF
